system,eligible,repetition,ordinal,query,latency_ns_e2e
qenlo_cuda_buffered_prototype,1000000,0,54,99,4649773
qenlo_cuda_buffered_prototype,1000000,0,55,62,4649353
qenlo_cuda_buffered_prototype,1000000,0,56,28,4649842
qenlo_cuda_buffered_prototype,1000000,0,57,86,4655429
qenlo_cuda_buffered_prototype,1000000,0,58,52,4646979
qenlo_cuda_buffered_prototype,1000000,0,59,36,4644115
qenlo_cuda_buffered_prototype,1000000,0,60,91,4649842
qenlo_cuda_buffered_prototype,1000000,0,61,87,4648446
qenlo_cuda_buffered_prototype,1000000,0,62,98,4648864
qenlo_cuda_buffered_prototype,1000000,0,63,22,4656896
qenlo_cuda_buffered_prototype,1000000,0,64,37,4639436
qenlo_cuda_buffered_prototype,1000000,0,65,46,4646909
qenlo_cuda_buffered_prototype,1000000,0,66,18,4641252
qenlo_cuda_buffered_prototype,1000000,0,67,93,4664509
qenlo_cuda_buffered_prototype,1000000,0,68,89,4646559
qenlo_cuda_buffered_prototype,1000000,0,69,92,4646559
qenlo_cuda_buffered_prototype,1000000,0,70,82,4665905
qenlo_cuda_buffered_prototype,1000000,0,71,61,4649912
qenlo_cuda_buffered_prototype,1000000,0,72,96,4648865
qenlo_cuda_buffered_prototype,1000000,0,73,94,4642369
qenlo_cuda_buffered_prototype,1000000,0,74,40,4653125
qenlo_cuda_buffered_prototype,1000000,0,75,48,4655429
qenlo_cuda_buffered_prototype,1000000,0,76,79,4658362
qenlo_cuda_buffered_prototype,1000000,0,77,29,4651239
qenlo_cuda_buffered_prototype,1000000,0,78,25,4640763
qenlo_cuda_buffered_prototype,1000000,0,79,88,4643137
qenlo_cuda_buffered_prototype,1000000,0,80,6,4648375
qenlo_cuda_buffered_prototype,1000000,0,81,95,4641741
qenlo_cuda_buffered_prototype,1000000,0,82,16,4649353
qenlo_cuda_buffered_prototype,1000000,0,83,55,4655010
qenlo_cuda_buffered_prototype,1000000,0,84,7,4656827
qenlo_cuda_buffered_prototype,1000000,0,85,58,4649702
qenlo_cuda_buffered_prototype,1000000,0,86,39,4651728
qenlo_cuda_buffered_prototype,1000000,0,87,74,4652636
qenlo_cuda_buffered_prototype,1000000,0,88,64,4643696
qenlo_cuda_buffered_prototype,1000000,0,89,76,4653125
qenlo_cuda_buffered_prototype,1000000,0,90,70,4646490
qenlo_cuda_buffered_prototype,1000000,0,91,0,4652636
qenlo_cuda_buffered_prototype,1000000,0,92,10,4657944
qenlo_cuda_buffered_prototype,1000000,0,93,77,4646560
qenlo_cuda_buffered_prototype,1000000,0,94,81,4647537
qenlo_cuda_buffered_prototype,1000000,0,95,45,4651728
qenlo_cuda_buffered_prototype,1000000,0,96,49,4780376
qenlo_cuda_buffered_prototype,1000000,0,97,2,4644604
qenlo_cuda_buffered_prototype,1000000,0,98,97,4649772
qenlo_cuda_buffered_prototype,1000000,0,99,63,4641810
faiss_gpu_flat_ip,1000000,0,0,71,6402726
faiss_gpu_flat_ip,1000000,0,1,24,6373323
faiss_gpu_flat_ip,1000000,0,2,5,6357748
faiss_gpu_flat_ip,1000000,0,3,66,6358726
faiss_gpu_flat_ip,1000000,0,4,73,6365361
faiss_gpu_flat_ip,1000000,0,5,35,6375767
faiss_gpu_flat_ip,1000000,0,6,54,6389106
faiss_gpu_flat_ip,1000000,0,7,33,6338401
faiss_gpu_flat_ip,1000000,0,8,31,6280154
faiss_gpu_flat_ip,1000000,0,9,17,6375697
faiss_gpu_flat_ip,1000000,0,10,85,6435411
faiss_gpu_flat_ip,1000000,0,11,50,6293424
faiss_gpu_flat_ip,1000000,0,12,15,6275544
faiss_gpu_flat_ip,1000000,0,13,14,6260808
faiss_gpu_flat_ip,1000000,0,14,44,6269259
faiss_gpu_flat_ip,1000000,0,15,90,6270237
faiss_gpu_flat_ip,1000000,0,16,20,6255081
faiss_gpu_flat_ip,1000000,0,17,59,6247119
faiss_gpu_flat_ip,1000000,0,18,26,7771481
faiss_gpu_flat_ip,1000000,0,19,13,6350275
faiss_gpu_flat_ip,1000000,0,20,67,6247538
faiss_gpu_flat_ip,1000000,0,21,57,6240903
faiss_gpu_flat_ip,1000000,0,22,83,6242300
faiss_gpu_flat_ip,1000000,0,23,32,6241811
faiss_gpu_flat_ip,1000000,0,24,12,6246141
faiss_gpu_flat_ip,1000000,0,25,41,6241462
faiss_gpu_flat_ip,1000000,0,26,4,6251798
faiss_gpu_flat_ip,1000000,0,27,21,6267443
faiss_gpu_flat_ip,1000000,0,28,38,6288814
faiss_gpu_flat_ip,1000000,0,29,30,6277850
faiss_gpu_flat_ip,1000000,0,30,19,6248935
faiss_gpu_flat_ip,1000000,0,31,75,6272122
faiss_gpu_flat_ip,1000000,0,32,56,6260319
faiss_gpu_flat_ip,1000000,0,33,9,6258782
faiss_gpu_flat_ip,1000000,0,34,84,6263183
faiss_gpu_flat_ip,1000000,0,35,43,6257037
faiss_gpu_flat_ip,1000000,0,36,53,6257525
faiss_gpu_flat_ip,1000000,0,37,69,6251379
faiss_gpu_flat_ip,1000000,0,38,47,6256059
faiss_gpu_flat_ip,1000000,0,39,42,6253265
faiss_gpu_flat_ip,1000000,0,40,3,6249004
faiss_gpu_flat_ip,1000000,0,41,8,6255151
faiss_gpu_flat_ip,1000000,0,42,23,6247957
faiss_gpu_flat_ip,1000000,0,43,68,6253684
faiss_gpu_flat_ip,1000000,0,44,65,6254662
faiss_gpu_flat_ip,1000000,0,45,1,6267372
faiss_gpu_flat_ip,1000000,0,46,78,6268839
faiss_gpu_flat_ip,1000000,0,47,11,6253265
faiss_gpu_flat_ip,1000000,0,48,34,6249913
faiss_gpu_flat_ip,1000000,0,49,80,6250820
faiss_gpu_flat_ip,1000000,0,50,27,6254591
faiss_gpu_flat_ip,1000000,0,51,72,6264090
faiss_gpu_flat_ip,1000000,0,52,60,6259480
faiss_gpu_flat_ip,1000000,0,53,51,6255570
faiss_gpu_flat_ip,1000000,0,54,99,6268910
faiss_gpu_flat_ip,1000000,0,55,62,6260808
faiss_gpu_flat_ip,1000000,0,56,28,6255081
faiss_gpu_flat_ip,1000000,0,57,86,6249004
faiss_gpu_flat_ip,1000000,0,58,52,6252776
faiss_gpu_flat_ip,1000000,0,59,36,6255640
faiss_gpu_flat_ip,1000000,0,60,91,6258084
faiss_gpu_flat_ip,1000000,0,61,87,6255081
faiss_gpu_flat_ip,1000000,0,62,98,6247957
faiss_gpu_flat_ip,1000000,0,63,22,6256548
faiss_gpu_flat_ip,1000000,0,64,37,6249982
faiss_gpu_flat_ip,1000000,0,65,46,6246630
faiss_gpu_flat_ip,1000000,0,66,18,6245164
faiss_gpu_flat_ip,1000000,0,67,93,6257944
faiss_gpu_flat_ip,1000000,0,68,89,6259411
faiss_gpu_flat_ip,1000000,0,69,92,6255151
faiss_gpu_flat_ip,1000000,0,70,82,6265976
faiss_gpu_flat_ip,1000000,0,71,61,6255151
faiss_gpu_flat_ip,1000000,0,72,96,6261227
faiss_gpu_flat_ip,1000000,0,73,94,6246141
faiss_gpu_flat_ip,1000000,0,74,40,6256058
faiss_gpu_flat_ip,1000000,0,75,48,6256128
faiss_gpu_flat_ip,1000000,0,76,79,6248027
faiss_gpu_flat_ip,1000000,0,77,29,6255150
faiss_gpu_flat_ip,1000000,0,78,25,6270725
faiss_gpu_flat_ip,1000000,0,79,88,6251868
faiss_gpu_flat_ip,1000000,0,80,6,6253684
faiss_gpu_flat_ip,1000000,0,81,95,6266465
faiss_gpu_flat_ip,1000000,0,82,16,6252776
faiss_gpu_flat_ip,1000000,0,83,55,6256966
faiss_gpu_flat_ip,1000000,0,84,7,6252706
faiss_gpu_flat_ip,1000000,0,85,58,6247119
faiss_gpu_flat_ip,1000000,0,86,39,6256477
faiss_gpu_flat_ip,1000000,0,87,74,6322338
faiss_gpu_flat_ip,1000000,0,88,64,6253195
faiss_gpu_flat_ip,1000000,0,89,76,6257455
faiss_gpu_flat_ip,1000000,0,90,70,6258363
faiss_gpu_flat_ip,1000000,0,91,0,6254662
faiss_gpu_flat_ip,1000000,0,92,10,6248027
faiss_gpu_flat_ip,1000000,0,93,77,6254243
faiss_gpu_flat_ip,1000000,0,94,81,6254662
faiss_gpu_flat_ip,1000000,0,95,45,6262694
faiss_gpu_flat_ip,1000000,0,96,49,6255570
faiss_gpu_flat_ip,1000000,0,97,2,6274427
faiss_gpu_flat_ip,1000000,0,98,97,6254662
faiss_gpu_flat_ip,1000000,0,99,63,6252776
faiss_gpu_flat_ip,1000000,1,0,55,6262693
faiss_gpu_flat_ip,1000000,1,1,84,6261296
faiss_gpu_flat_ip,1000000,1,2,79,6253265
faiss_gpu_flat_ip,1000000,1,3,65,6261297
faiss_gpu_flat_ip,1000000,1,4,82,6255989
faiss_gpu_flat_ip,1000000,1,5,66,6249354
faiss_gpu_flat_ip,1000000,1,6,73,6247468
faiss_gpu_flat_ip,1000000,1,7,3,6248586
faiss_gpu_flat_ip,1000000,1,8,70,6251310
faiss_gpu_flat_ip,1000000,1,9,32,6251309
faiss_gpu_flat_ip,1000000,1,10,49,6251798
faiss_gpu_flat_ip,1000000,1,11,94,6250891
faiss_gpu_flat_ip,1000000,1,12,52,6280154
faiss_gpu_flat_ip,1000000,1,13,63,6258084
faiss_gpu_flat_ip,1000000,1,14,5,6252775
faiss_gpu_flat_ip,1000000,1,15,21,6258014
faiss_gpu_flat_ip,1000000,1,16,72,6251868
faiss_gpu_flat_ip,1000000,1,17,44,6261227
faiss_gpu_flat_ip,1000000,1,18,64,6256059
faiss_gpu_flat_ip,1000000,1,19,92,6249913
faiss_gpu_flat_ip,1000000,1,20,12,6259830
faiss_gpu_flat_ip,1000000,1,21,97,6258363
faiss_gpu_flat_ip,1000000,1,22,4,6263183
faiss_gpu_flat_ip,1000000,1,23,76,6255570
faiss_gpu_flat_ip,1000000,1,24,88,6247538
faiss_gpu_flat_ip,1000000,1,25,41,6252287
faiss_gpu_flat_ip,1000000,1,26,26,6249982
faiss_gpu_flat_ip,1000000,1,27,61,6258014
faiss_gpu_flat_ip,1000000,1,28,48,6258503
faiss_gpu_flat_ip,1000000,1,29,67,6258503
faiss_gpu_flat_ip,1000000,1,30,13,6249004
faiss_gpu_flat_ip,1000000,1,31,80,6250960
faiss_gpu_flat_ip,1000000,1,32,0,6259341
faiss_gpu_flat_ip,1000000,1,33,7,6253265
faiss_gpu_flat_ip,1000000,1,34,51,6255080
faiss_gpu_flat_ip,1000000,1,35,16,6262693
faiss_gpu_flat_ip,1000000,1,36,23,6249423
faiss_gpu_flat_ip,1000000,1,37,15,6263182
faiss_gpu_flat_ip,1000000,1,38,77,6271214
faiss_gpu_flat_ip,1000000,1,39,71,6252287
faiss_gpu_flat_ip,1000000,1,40,6,6255150
faiss_gpu_flat_ip,1000000,1,41,83,6258853
faiss_gpu_flat_ip,1000000,1,42,29,6259411
faiss_gpu_flat_ip,1000000,1,43,28,6255151
faiss_gpu_flat_ip,1000000,1,44,60,6253195
faiss_gpu_flat_ip,1000000,1,45,37,6266115
faiss_gpu_flat_ip,1000000,1,46,25,6271703
faiss_gpu_flat_ip,1000000,1,47,74,6266884
faiss_gpu_flat_ip,1000000,1,48,39,10941799
faiss_gpu_flat_ip,1000000,1,49,30,6282110
faiss_gpu_flat_ip,1000000,1,50,78,6265976
faiss_gpu_flat_ip,1000000,1,51,45,6245653
faiss_gpu_flat_ip,1000000,1,52,35,6250471
faiss_gpu_flat_ip,1000000,1,53,75,6253754
faiss_gpu_flat_ip,1000000,1,54,98,6266535
faiss_gpu_flat_ip,1000000,1,55,11,6261226
faiss_gpu_flat_ip,1000000,1,56,56,6273100
faiss_gpu_flat_ip,1000000,1,57,8,6265487
faiss_gpu_flat_ip,1000000,1,58,69,6267442
faiss_gpu_flat_ip,1000000,1,59,53,6271633
faiss_gpu_flat_ip,1000000,1,60,96,6270236
faiss_gpu_flat_ip,1000000,1,61,90,6265557
faiss_gpu_flat_ip,1000000,1,62,47,6262205
faiss_gpu_flat_ip,1000000,1,63,93,6275475
faiss_gpu_flat_ip,1000000,1,64,91,6268840
faiss_gpu_flat_ip,1000000,1,65,18,6261297
faiss_gpu_flat_ip,1000000,1,66,57,6269817
faiss_gpu_flat_ip,1000000,1,67,17,6257945
faiss_gpu_flat_ip,1000000,1,68,42,6271214
faiss_gpu_flat_ip,1000000,1,69,20,6278338
faiss_gpu_flat_ip,1000000,1,70,27,6263112
faiss_gpu_flat_ip,1000000,1,71,38,6260807
faiss_gpu_flat_ip,1000000,1,72,89,6265557
faiss_gpu_flat_ip,1000000,1,73,14,6264160
faiss_gpu_flat_ip,1000000,1,74,59,6263113
faiss_gpu_flat_ip,1000000,1,75,86,6259830
faiss_gpu_flat_ip,1000000,1,76,81,6266396
faiss_gpu_flat_ip,1000000,1,77,2,6286370
faiss_gpu_flat_ip,1000000,1,78,24,6303830
faiss_gpu_flat_ip,1000000,1,79,87,6285392
faiss_gpu_flat_ip,1000000,1,80,9,6269817
faiss_gpu_flat_ip,1000000,1,81,95,6266884
faiss_gpu_flat_ip,1000000,1,82,43,6274915
faiss_gpu_flat_ip,1000000,1,83,99,6281621
faiss_gpu_flat_ip,1000000,1,84,50,6269818
faiss_gpu_flat_ip,1000000,1,85,1,6272122
faiss_gpu_flat_ip,1000000,1,86,54,6247049
faiss_gpu_flat_ip,1000000,1,87,85,6248515
faiss_gpu_flat_ip,1000000,1,88,33,6258433
faiss_gpu_flat_ip,1000000,1,89,46,6255570
faiss_gpu_flat_ip,1000000,1,90,36,6250332
faiss_gpu_flat_ip,1000000,1,91,40,6273588
faiss_gpu_flat_ip,1000000,1,92,34,6248515
faiss_gpu_flat_ip,1000000,1,93,10,6255080
faiss_gpu_flat_ip,1000000,1,94,19,6246141
faiss_gpu_flat_ip,1000000,1,95,22,6258503
faiss_gpu_flat_ip,1000000,1,96,68,6255081
faiss_gpu_flat_ip,1000000,1,97,58,6260738
faiss_gpu_flat_ip,1000000,1,98,31,6286370
faiss_gpu_flat_ip,1000000,1,99,62,6277849
qenlo_cuda_buffered_prototype,1000000,1,0,55,4981869
qenlo_cuda_buffered_prototype,1000000,1,1,84,4651239
qenlo_cuda_buffered_prototype,1000000,1,2,79,4643138
qenlo_cuda_buffered_prototype,1000000,1,3,65,4638458
qenlo_cuda_buffered_prototype,1000000,1,4,82,4637550
qenlo_cuda_buffered_prototype,1000000,1,5,66,4636154
qenlo_cuda_buffered_prototype,1000000,1,6,73,4668280
qenlo_cuda_buffered_prototype,1000000,1,7,3,4649912
qenlo_cuda_buffered_prototype,1000000,1,8,70,4652147
qenlo_cuda_buffered_prototype,1000000,1,9,32,4670166
qenlo_cuda_buffered_prototype,1000000,1,10,49,4663182
qenlo_cuda_buffered_prototype,1000000,1,11,94,4653124
qenlo_cuda_buffered_prototype,1000000,1,12,52,4664858
qenlo_cuda_buffered_prototype,1000000,1,13,63,4651728
qenlo_cuda_buffered_prototype,1000000,1,14,5,4648864
qenlo_cuda_buffered_prototype,1000000,1,15,21,4653124
qenlo_cuda_buffered_prototype,1000000,1,16,72,4649772
qenlo_cuda_buffered_prototype,1000000,1,17,44,4656408
qenlo_cuda_buffered_prototype,1000000,1,18,64,4651239
qenlo_cuda_buffered_prototype,1000000,1,19,92,4665906
qenlo_cuda_buffered_prototype,1000000,1,20,12,4646979
qenlo_cuda_buffered_prototype,1000000,1,21,97,4641252
qenlo_cuda_buffered_prototype,1000000,1,22,4,4647398
qenlo_cuda_buffered_prototype,1000000,1,23,76,4654102
qenlo_cuda_buffered_prototype,1000000,1,24,88,4652217
qenlo_cuda_buffered_prototype,1000000,1,25,41,4646490
qenlo_cuda_buffered_prototype,1000000,1,26,26,4651239
qenlo_cuda_buffered_prototype,1000000,1,27,61,4648864
qenlo_cuda_buffered_prototype,1000000,1,28,48,4683436
qenlo_cuda_buffered_prototype,1000000,1,29,67,4680084
qenlo_cuda_buffered_prototype,1000000,1,30,13,4655918
qenlo_cuda_buffered_prototype,1000000,1,31,80,4648795
qenlo_cuda_buffered_prototype,1000000,1,32,0,4652216
qenlo_cuda_buffered_prototype,1000000,1,33,7,4648445
qenlo_cuda_buffered_prototype,1000000,1,34,51,4654103
qenlo_cuda_buffered_prototype,1000000,1,35,16,4646979
qenlo_cuda_buffered_prototype,1000000,1,36,23,4650750
qenlo_cuda_buffered_prototype,1000000,1,37,15,4655569
qenlo_cuda_buffered_prototype,1000000,1,38,77,4649912
qenlo_cuda_buffered_prototype,1000000,1,39,71,4659829
qenlo_cuda_buffered_prototype,1000000,1,40,6,4655080
qenlo_cuda_buffered_prototype,1000000,1,41,83,4655989
qenlo_cuda_buffered_prototype,1000000,1,42,29,4659271
qenlo_cuda_buffered_prototype,1000000,1,43,28,4653614
qenlo_cuda_buffered_prototype,1000000,1,44,60,4657804
qenlo_cuda_buffered_prototype,1000000,1,45,37,4646071
qenlo_cuda_buffered_prototype,1000000,1,46,25,4654521
qenlo_cuda_buffered_prototype,1000000,1,47,74,4650820
qenlo_cuda_buffered_prototype,1000000,1,48,39,4646001
qenlo_cuda_buffered_prototype,1000000,1,49,30,4655499
qenlo_cuda_buffered_prototype,1000000,1,50,78,4652147
qenlo_cuda_buffered_prototype,1000000,1,51,45,4655500
qenlo_cuda_buffered_prototype,1000000,1,52,35,4665487
qenlo_cuda_buffered_prototype,1000000,1,53,75,4674496
qenlo_cuda_buffered_prototype,1000000,1,54,98,4664578
qenlo_cuda_buffered_prototype,1000000,1,55,11,4656058
qenlo_cuda_buffered_prototype,1000000,1,56,56,4650331
qenlo_cuda_buffered_prototype,1000000,1,57,8,4645163
qenlo_cuda_buffered_prototype,1000000,1,58,69,4650261
qenlo_cuda_buffered_prototype,1000000,1,59,53,4666324
qenlo_cuda_buffered_prototype,1000000,1,60,96,4648026
qenlo_cuda_buffered_prototype,1000000,1,61,90,4648446
qenlo_cuda_buffered_prototype,1000000,1,62,47,4653125
qenlo_cuda_buffered_prototype,1000000,1,63,93,4662064
qenlo_cuda_buffered_prototype,1000000,1,64,91,4648865
qenlo_cuda_buffered_prototype,1000000,1,65,18,4643207
qenlo_cuda_buffered_prototype,1000000,1,66,57,4667303
qenlo_cuda_buffered_prototype,1000000,1,67,17,4648934
qenlo_cuda_buffered_prototype,1000000,1,68,42,4651309
qenlo_cuda_buffered_prototype,1000000,1,69,20,4646560
qenlo_cuda_buffered_prototype,1000000,1,70,27,4650331
qenlo_cuda_buffered_prototype,1000000,1,71,38,4644185
qenlo_cuda_buffered_prototype,1000000,1,72,89,4653614
qenlo_cuda_buffered_prototype,1000000,1,73,14,4656896
qenlo_cuda_buffered_prototype,1000000,1,74,59,4643696
qenlo_cuda_buffered_prototype,1000000,1,75,86,4652217
qenlo_cuda_buffered_prototype,1000000,1,76,81,4651239
qenlo_cuda_buffered_prototype,1000000,1,77,2,4652216
qenlo_cuda_buffered_prototype,1000000,1,78,24,4648026
qenlo_cuda_buffered_prototype,1000000,1,79,87,4642299
qenlo_cuda_buffered_prototype,1000000,1,80,9,4652217
qenlo_cuda_buffered_prototype,1000000,1,81,95,4647398
qenlo_cuda_buffered_prototype,1000000,1,82,43,4647398
qenlo_cuda_buffered_prototype,1000000,1,83,99,4645163
qenlo_cuda_buffered_prototype,1000000,1,84,50,4643696
qenlo_cuda_buffered_prototype,1000000,1,85,1,4641811
qenlo_cuda_buffered_prototype,1000000,1,86,54,4637061
qenlo_cuda_buffered_prototype,1000000,1,87,85,4645023
qenlo_cuda_buffered_prototype,1000000,1,88,33,4648376
qenlo_cuda_buffered_prototype,1000000,1,89,46,4662204
qenlo_cuda_buffered_prototype,1000000,1,90,36,4645093
qenlo_cuda_buffered_prototype,1000000,1,91,40,4646001
qenlo_cuda_buffered_prototype,1000000,1,92,34,4646070
qenlo_cuda_buffered_prototype,1000000,1,93,10,4642788
qenlo_cuda_buffered_prototype,1000000,1,94,19,4646001
qenlo_cuda_buffered_prototype,1000000,1,95,22,4647886
qenlo_cuda_buffered_prototype,1000000,1,96,68,4645162
qenlo_cuda_buffered_prototype,1000000,1,97,58,4641251
qenlo_cuda_buffered_prototype,1000000,1,98,31,4641880
qenlo_cuda_buffered_prototype,1000000,1,99,62,4640414
qenlo_cuda_buffered_prototype,1000000,2,0,12,4646559
qenlo_cuda_buffered_prototype,1000000,2,1,95,4642229
qenlo_cuda_buffered_prototype,1000000,2,2,25,4649283
qenlo_cuda_buffered_prototype,1000000,2,3,37,4643626
qenlo_cuda_buffered_prototype,1000000,2,4,49,4655010
qenlo_cuda_buffered_prototype,1000000,2,5,9,4650261
qenlo_cuda_buffered_prototype,1000000,2,6,83,4643696
qenlo_cuda_buffered_prototype,1000000,2,7,51,4651728
qenlo_cuda_buffered_prototype,1000000,2,8,39,4658851
qenlo_cuda_buffered_prototype,1000000,2,9,6,4643207
qenlo_cuda_buffered_prototype,1000000,2,10,68,4648865
qenlo_cuda_buffered_prototype,1000000,2,11,45,4665905
qenlo_cuda_buffered_prototype,1000000,2,12,69,4648864
qenlo_cuda_buffered_prototype,1000000,2,13,10,4647398
qenlo_cuda_buffered_prototype,1000000,2,14,50,4650262
qenlo_cuda_buffered_prototype,1000000,2,15,48,4694820
qenlo_cuda_buffered_prototype,1000000,2,16,42,4655081
qenlo_cuda_buffered_prototype,1000000,2,17,36,4652706
qenlo_cuda_buffered_prototype,1000000,2,18,88,4663950
qenlo_cuda_buffered_prototype,1000000,2,19,91,4654591
qenlo_cuda_buffered_prototype,1000000,2,20,19,4643277
qenlo_cuda_buffered_prototype,1000000,2,21,73,4661646
qenlo_cuda_buffered_prototype,1000000,2,22,76,4647887
qenlo_cuda_buffered_prototype,1000000,2,23,26,4652217
qenlo_cuda_buffered_prototype,1000000,2,24,71,4646001
qenlo_cuda_buffered_prototype,1000000,2,25,87,4646979
qenlo_cuda_buffered_prototype,1000000,2,26,85,4656547
qenlo_cuda_buffered_prototype,1000000,2,27,15,4652147
qenlo_cuda_buffered_prototype,1000000,2,28,32,4652217
qenlo_cuda_buffered_prototype,1000000,2,29,90,4646979
qenlo_cuda_buffered_prototype,1000000,2,30,77,4649912
qenlo_cuda_buffered_prototype,1000000,2,31,59,4650331
qenlo_cuda_buffered_prototype,1000000,2,32,43,4649842
qenlo_cuda_buffered_prototype,1000000,2,33,97,4644604
qenlo_cuda_buffered_prototype,1000000,2,34,2,4653124
qenlo_cuda_buffered_prototype,1000000,2,35,44,4644604
qenlo_cuda_buffered_prototype,1000000,2,36,16,4645093
qenlo_cuda_buffered_prototype,1000000,2,37,93,4643138
qenlo_cuda_buffered_prototype,1000000,2,38,98,4655429
qenlo_cuda_buffered_prototype,1000000,2,39,31,5524607
qenlo_cuda_buffered_prototype,1000000,2,40,92,4648375
qenlo_cuda_buffered_prototype,1000000,2,41,56,4651239
qenlo_cuda_buffered_prototype,1000000,2,42,67,4649283
qenlo_cuda_buffered_prototype,1000000,2,43,53,4643626
qenlo_cuda_buffered_prototype,1000000,2,44,14,4644604
qenlo_cuda_buffered_prototype,1000000,2,45,55,4650331
qenlo_cuda_buffered_prototype,1000000,2,46,7,4656477
qenlo_cuda_buffered_prototype,1000000,2,47,60,4649912
qenlo_cuda_buffered_prototype,1000000,2,48,72,4649843
qenlo_cuda_buffered_prototype,1000000,2,49,57,4653125
qenlo_cuda_buffered_prototype,1000000,2,50,63,4644674
qenlo_cuda_buffered_prototype,1000000,2,51,23,4647956
qenlo_cuda_buffered_prototype,1000000,2,52,82,4651728
qenlo_cuda_buffered_prototype,1000000,2,53,62,4655010
qenlo_cuda_buffered_prototype,1000000,2,54,18,4649353
qenlo_cuda_buffered_prototype,1000000,2,55,11,4652706
qenlo_cuda_buffered_prototype,1000000,2,56,38,4643208
qenlo_cuda_buffered_prototype,1000000,2,57,28,4650750
qenlo_cuda_buffered_prototype,1000000,2,58,5,4650681
qenlo_cuda_buffered_prototype,1000000,2,59,47,4646979
qenlo_cuda_buffered_prototype,1000000,2,60,75,4657315
qenlo_cuda_buffered_prototype,1000000,2,61,0,4649284
qenlo_cuda_buffered_prototype,1000000,2,62,30,4646001
qenlo_cuda_buffered_prototype,1000000,2,63,66,4651728
qenlo_cuda_buffered_prototype,1000000,2,64,21,4659341
qenlo_cuda_buffered_prototype,1000000,2,65,24,4655988
qenlo_cuda_buffered_prototype,1000000,2,66,58,4647886
qenlo_cuda_buffered_prototype,1000000,2,67,34,4667372
qenlo_cuda_buffered_prototype,1000000,2,68,4,4641811
qenlo_cuda_buffered_prototype,1000000,2,69,13,4646490
qenlo_cuda_buffered_prototype,1000000,2,70,70,4649842
qenlo_cuda_buffered_prototype,1000000,2,71,29,4651239
qenlo_cuda_buffered_prototype,1000000,2,72,81,4644185
qenlo_cuda_buffered_prototype,1000000,2,73,84,4647957
qenlo_cuda_buffered_prototype,1000000,2,74,64,4648376
qenlo_cuda_buffered_prototype,1000000,2,75,8,4646001
qenlo_cuda_buffered_prototype,1000000,2,76,27,4655989
qenlo_cuda_buffered_prototype,1000000,2,77,52,4647467
qenlo_cuda_buffered_prototype,1000000,2,78,54,4652705
qenlo_cuda_buffered_prototype,1000000,2,79,80,4652636
qenlo_cuda_buffered_prototype,1000000,2,80,46,4647397
qenlo_cuda_buffered_prototype,1000000,2,81,94,4644674
qenlo_cuda_buffered_prototype,1000000,2,82,17,4651309
qenlo_cuda_buffered_prototype,1000000,2,83,79,4648515
qenlo_cuda_buffered_prototype,1000000,2,84,74,4655011
qenlo_cuda_buffered_prototype,1000000,2,85,22,4652217
qenlo_cuda_buffered_prototype,1000000,2,86,35,4648445
qenlo_cuda_buffered_prototype,1000000,2,87,33,4651239
qenlo_cuda_buffered_prototype,1000000,2,88,1,4654102
qenlo_cuda_buffered_prototype,1000000,2,89,41,4660737
qenlo_cuda_buffered_prototype,1000000,2,90,61,4648375
qenlo_cuda_buffered_prototype,1000000,2,91,86,4648795
qenlo_cuda_buffered_prototype,1000000,2,92,40,4651728
qenlo_cuda_buffered_prototype,1000000,2,93,20,4660249
qenlo_cuda_buffered_prototype,1000000,2,94,96,4648445
qenlo_cuda_buffered_prototype,1000000,2,95,89,4651728
qenlo_cuda_buffered_prototype,1000000,2,96,65,4659760
qenlo_cuda_buffered_prototype,1000000,2,97,99,4653614
qenlo_cuda_buffered_prototype,1000000,2,98,78,4641391
qenlo_cuda_buffered_prototype,1000000,2,99,3,4647468
faiss_gpu_flat_ip,1000000,2,0,12,6432059
faiss_gpu_flat_ip,1000000,2,1,95,6381005
faiss_gpu_flat_ip,1000000,2,2,25,6382402
faiss_gpu_flat_ip,1000000,2,3,37,6350693
faiss_gpu_flat_ip,1000000,2,4,49,6345944
faiss_gpu_flat_ip,1000000,2,5,9,6351183
faiss_gpu_flat_ip,1000000,2,6,83,6321360
faiss_gpu_flat_ip,1000000,2,7,51,6310535
faiss_gpu_flat_ip,1000000,2,8,39,6308091
faiss_gpu_flat_ip,1000000,2,9,6,6303830
faiss_gpu_flat_ip,1000000,2,10,68,6300967
faiss_gpu_flat_ip,1000000,2,11,45,6293912
faiss_gpu_flat_ip,1000000,2,12,69,6303830
faiss_gpu_flat_ip,1000000,2,13,10,6284485
faiss_gpu_flat_ip,1000000,2,14,50,6286300
faiss_gpu_flat_ip,1000000,2,15,48,6279246
faiss_gpu_flat_ip,1000000,2,16,42,6279246
faiss_gpu_flat_ip,1000000,2,17,36,6272611
faiss_gpu_flat_ip,1000000,2,18,88,6283576
faiss_gpu_flat_ip,1000000,2,19,91,6264649
faiss_gpu_flat_ip,1000000,2,20,19,6255081
faiss_gpu_flat_ip,1000000,2,21,73,6268840
faiss_gpu_flat_ip,1000000,2,22,76,6273519
faiss_gpu_flat_ip,1000000,2,23,26,6267862
faiss_gpu_flat_ip,1000000,2,24,71,6280154
faiss_gpu_flat_ip,1000000,2,25,87,6307183
